"Date","Year","Quarter","Atividades de polícia judiciária - Total de boletins de ocorrência","Atividades de polícia judiciária - Total de inquéritos instaurados","Atividades de polícia judiciária - Total de termos circunstanciados lavrados pela Polícia
  Civil (2)","Atividades policiais - Armas de fogo apreendidas","Atividades policiais - Nº de Veículos Recuperados","Atividades policiais - Nº de autos de apreensão (art 173 ECA)","Atividades policiais - Nº de infratores apreendidos em flagrante","Atividades policiais - Nº de infratores apreendidos por mandado","Atividades policiais - Nº de pessoas presas em flagrante","Atividades policiais - Nº de pessoas presas por mandado","Atividades policiais - Nº de revistas pessoais/ identificação (9)","Atividades policiais - Prisões efetuadas (em flagrante+ por mandado)","Clínicos e Laboratoriais (12) - Exames Clínicos Laboratoriais Realizados - IML (14)","Clínicos e Laboratoriais (12) - Laudos Clínicos Laboratoriais Expedidos do Ano - IML (15)","Clínicos e Laboratoriais (12) - Laudos Clínicos Laboratoriais Expedidos do Ano Anterior -
  IML (16)","Criminalísticos (12) - Exames Periciais Realizados - IC","Criminalísticos (12) - Laudos Periciais Expedidos do Ano - IC","Criminalísticos (12) - Laudos Periciais Expedidos do Ano Anterior- IC","Exames Outros do IML à Margem do GDL (12) (13) - Exames Outros Realizados - IML (14)","Exames Outros do IML à Margem do GDL (12) (13) - Laudos Outros Expedidos do Ano - IML (15)","Exames Outros do IML à Margem do GDL (12) (13) - Laudos Outros Expedidos do Ano Anterior IML (16)","Exames de Natureza Necroscópica (12) - Exames Necroscópicos Realizados - IML","Exames de Natureza Necroscópica (12) - Laudos Necroscópicos Expedidos do Ano - IML","Exames de Natureza Necroscópica (12) - Laudos Necroscópicos Expedidos do Ano Anterior IML","Ocorrências envolvendo policiais civis (3) - Pessoas feridas em confronto com a polícia civil em
  serviço","Ocorrências envolvendo policiais civis (3) - Pessoas feridas por policiais civis de folga","Ocorrências envolvendo policiais civis (3) - Pessoas mortas em confronto com a polícia civil em serviço
  (8)","Ocorrências envolvendo policiais civis (3) - Pessoas mortas por policiais civis de folga (8)","Ocorrências envolvendo policiais civis (3) - Policiais civis feridos em serviço","Ocorrências envolvendo policiais civis (3) - Policiais civis mortos em serviço","Ocorrências envolvendo policiais militares (4) - Pessoas feridas em confronto com a polícia militar em
  serviço","Ocorrências envolvendo policiais militares (4) - Pessoas feridas por policiais militares de folga","Ocorrências envolvendo policiais militares (4) - Pessoas mortas em confronto com a polícia militar em
  serviço (8)","Ocorrências envolvendo policiais militares (4) - Pessoas mortas por policiais militares de folga (8A)","Ocorrências envolvendo policiais militares (4) - Policiais militares feridos em serviço","Ocorrências envolvendo policiais militares (4) - Policiais militares mortos em serviço","Ocorrências policiais registradas, por natureza - Contra a Dignidade Sexual","Ocorrências policiais registradas, por natureza - Contra a pessoa","Ocorrências policiais registradas, por natureza - Contra o patrimônio","Ocorrências policiais registradas, por natureza - Contravencionais","Ocorrências policiais registradas, por natureza - Entorpecentes","Ocorrências policiais registradas, por natureza - Não Criminais","Ocorrências policiais registradas, por natureza - Outros criminais (não inclui contravenções)","Ocorrências policiais registradas, por natureza - Total de Crimes Violentos ( Hom.Doloso, Roubo, Latrocínio,
  Estupro e EMS)","Ocorrências policiais registradas, por natureza - Total de delitos","Ocorrências policiais registradas, por tipo - Estupro","Ocorrências policiais registradas, por tipo - Extorsão mediante seqüestro (5)","Ocorrências policiais registradas, por tipo - Furto - outros","Ocorrências policiais registradas, por tipo - Furto de veículos","Ocorrências policiais registradas, por tipo - Homicídio Culposo (7)","Ocorrências policiais registradas, por tipo - Homicídio Doloso por acidente de trânsito (10)","Ocorrências policiais registradas, por tipo - Homicídio culposo por Acidente de Trânsito","Ocorrências policiais registradas, por tipo - Homicídio doloso","Ocorrências policiais registradas, por tipo - Latrocínio","Ocorrências policiais registradas, por tipo - Lesão corporal culposa outras","Ocorrências policiais registradas, por tipo - Lesão corporal culposa por Acidente de Trânsito","Ocorrências policiais registradas, por tipo - Lesão corporal dolosa","Ocorrências policiais registradas, por tipo - Nº de Vítimas de Latrocínio","Ocorrências policiais registradas, por tipo - Nº de Vítimas em Homicídio Doloso","Ocorrências policiais registradas, por tipo - Nº de Vítimas em Homicídio Doloso por acidente de trânsito
  (11)","Ocorrências policiais registradas, por tipo - Roubo - outros (6)","Ocorrências policiais registradas, por tipo - Roubo a Banco","Ocorrências policiais registradas, por tipo - Roubo de Carga","Ocorrências policiais registradas, por tipo - Roubo de veículos","Ocorrências policiais registradas, por tipo - Tentativa de homicídio","Ocorrências policiais registradas, por tipo - Tráfico de entorpecentes","Ocorrências envolvendo policiais civis (3) - Pessoas mortas em confronto com a polícia civil em
  serviço (8)","Ocorrências policiais registradas, por natureza - Total de Crimes Violentos ( Hom.Doloso, Roubo,
  Latrocínio, Estupro e EMS)","Ocorrências policiais registradas, por tipo - Estupro (17)","Ocorrências policiais registradas, por tipo - Estupro de Vulnerável","Ocorrências policiais registradas, por tipo - Lesão Corporal Seguida de Morte","Ocorrências policiais registradas, por tipo - Nº de Vítimas em Homicídio Doloso por acidente de
  trânsito (11)","Ocorrências envolvendo policiais civis (3) - Policiais civis feridos de folga","Ocorrências envolvendo policiais civis (3) - Policiais civis mortos de folga","Ocorrências envolvendo policiais militares (4) - Policiais militares feridos de folga","Ocorrências envolvendo policiais militares (4) - Policiais militares mortos de folga","Ocorrências policiais registradas, por tipo - Estupro TOTAL (17)","Ocorrências policiais registradas, por tipo - Roubo - Outros","Ocorrências policiais registradas, por tipo - Roubo - outros TOTAL(6)","Ocorrências envolvendo policiais civis (3) - Pessoas feridas em confronto com a polícia civil em serviço","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Anatomia Patológica","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Clinica Médica","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Necroscópico","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Odontologia Legal","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Tanatologia Forense","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Toxicologia Forense","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Acidente de Trânsito","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Análise Instrumental","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Coleta de Material","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Crimes Contra a Pessoa","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Crimes Contra o Meio Ambiente","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Crimes Contra o Patrimônio","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Documentoscopia","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Entorpecentes","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Identificação Criminal","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Identificação Veicular","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Laudos Forenses","Exames de Natureza Necroscópica (12) - Anatomia Patológica","Exames de Natureza Necroscópica (12) - Clinica Médica","Exames de Natureza Necroscópica (12) - Necroscópico","Exames de Natureza Necroscópica (12) - Odontologia Legal","Exames de Natureza Necroscópica (12) - Tanatologia Forense","Exames de Natureza Necroscópica (12) - Toxicologia Forense","Laudos Periciais do Instituto de Criminalísticos Expedidos
  - IC (12) (13) - Acidente de Trânsito","Laudos Periciais do Instituto de Criminalísticos Expedidos
  - IC (12) (13) - Análise Instrumental","Laudos Periciais do Instituto de Criminalísticos Expedidos
  - IC (12) (13) - Coleta de Material","Laudos Periciais do Instituto de Criminalísticos Expedidos
  - IC (12) (13) - Crimes Contra a Pessoa","Laudos Periciais do Instituto de Criminalísticos Expedidos
  - IC (12) (13) - Crimes Contra o Meio Ambiente","Laudos Periciais do Instituto de Criminalísticos Expedidos
  - IC (12) (13) - Crimes Contra o Patrimônio","Laudos Periciais do Instituto de Criminalísticos Expedidos
  - IC (12) (13) - Documentoscopia","Laudos Periciais do Instituto de Criminalísticos Expedidos
  - IC (12) (13) - Entorpecentes","Laudos Periciais do Instituto de Criminalísticos Expedidos
  - IC (12) (13) - Identificação Criminal","Laudos Periciais do Instituto de Criminalísticos Expedidos
  - IC (12) (13) - Identificação Veicular","Laudos Periciais do Instituto de Criminalísticos Expedidos
  - IC (12) (13) - Laudos Forenses"
2016-01-01,2016,1,719983,99929,41191,4361,21525,4207,5603,1414,35369,14806,4357405,42765,107046,94704,10179,144912,91319,44680,7916,4060,2853,9002,5760,2776,16,10,7,7,19,0,97,70,141,46,46,3,3154,132496,299139,12128,16036,373768,30455,103341,493408,2482,6,126950,27809,846,10,794,890,77,802,23800,37049,79,917,10,80690,28,2152,19196,1115,11629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-01,2016,2,719902,104720,40167,4249,20657,4050,5580,1451,36080,17141,4378615,44989,130776,128275,2779,168321,140040,29215,7679,5137,2504,10687,9512,1144,22,6,2,7,32,2,124,57,138,55,32,5,3033,124705,303069,11590,15450,365758,30930,101995,488777,2254,8,129289,28560,972,10,928,838,86,708,25830,32708,89,867,10,80044,37,2246,18765,965,12249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-01,2016,3,727494,103424,38891,4143,20574,3694,5116,1652,34113,17481,4545462,43393,132142,127252,510,157868,152690,22164,8122,9158,0,10618,10127,329,15,15,NA,3,29,2,120,60,124,60,61,4,3366,126833,306315,11629,13906,373946,31961,NA,494010,NA,9,128529,28468,970,14,925,855,93,833,25440,33082,96,889,NA,82014,35,2629,18799,1005,10968,3,104427,2657,663,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-01,2016,4,722026,98612,36649,4120,21369,3776,4840,1221,33148,16689,4124897,41877,107488,110991,116,106432,126429,11329,6128,6526,0,8989,8841,43,12,8,NA,7,21,1,168,76,174,81,47,7,3182,129008,305699,11263,13358,373317,28836,NA,491346,NA,7,130124,26095,905,17,860,938,96,876,23321,36216,97,1001,NA,80526,37,2916,21189,1032,10703,2,105418,2662,1767,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,2017,1,732504,99785,36527,3969,20508,3930,5078,1169,34060,17530,4091542,42835,110663,98908,12394,138938,110491,29323,7222,3086,3463,8703,5777,2980,24,5,NA,7,33,1,132,71,160,57,38,2,3220,128938,306385,11065,15033,390953,27204,NA,491845,873,6,134187,26609,823,12,780,878,104,939,21701,35582,106,942,NA,NA,35,2762,18052,1002,12005,14,103453,NA,1794,11,15,8,1,29,5,2667,78949,81746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,2017,2,714179,102096,36816,3989,19145,3741,4822,1344,33604,19501,4340581,45103,110020,106513,102,142430,104008,8129,7188,6770,324,8400,5862,600,17,10,NA,3,30,1,131,52,153,61,50,5,3246,118237,298009,10749,14986,384362,27836,NA,473063,845,2,128609,26379,973,14,927,784,99,802,23866,32290,100,834,NA,NA,22,2655,16824,949,12443,5,99900,NA,1768,5,15,20,5,31,10,2613,76901,79578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-01,2017,3,711629,99266,36841,3880,18151,3566,4544,1450,33116,19398,4384913,44779,106511,107064,144,141313,105651,6879,8036,7834,56,8444,8796,315,28,8,NA,6,26,1,109,48,141,60,44,1,4762,117083,290144,10768,14815,388409,30041,NA,467613,838,6,126876,26163,981,13,947,777,63,729,22891,32781,63,820,NA,NA,16,2623,16099,847,12481,22,92497,NA,1930,12,19,11,2,36,8,2768,70145,72784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-01,2017,4,685858,95413,31434,3759,18022,3486,4334,1155,32890,17868,4190075,43240,108965,105647,488,131730,106432,4002,7290,6474,33,8820,6637,609,13,6,NA,3,14,1,119,49,189,57,40,3,3708,119834,281885,10352,14900,377211,25989,NA,456668,953,1,125923,25678,869,13,833,855,68,715,21124,35483,69,908,NA,NA,24,2544,16989,1015,12417,3,89510,NA,2088,21,17,8,3,31,11,3041,65988,68556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-01,2018,1,681801,93730,31954,3537,16309,3266,3956,1118,32888,18622,4015132,43561,106982,103709,0,153210,119218,0,7222,3086,0,8385,6019,0,19,9,NA,4,24,1,108,49,157,35,39,4,3845,118296,286728,10020,15472,380383,25053,NA,459414,912,8,130954,25118,739,15,698,766,66,753,19464,34240,68,804,NA,NA,13,2283,13811,929,13130,1,85624,NA,2306,22,19,5,3,39,9,3218,65459,67755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-01,2018,2,667771,97495,30473,3393,16244,3287,3974,1120,32630,19563,3893371,44338,109183,108201,403,135653,137929,8787,0,0,0,8899,9024,933,19,3,8,5,30,0,119,50,164,41,39,1,3577,111968,277222,9934,14275,357509,25597,87849,442573,813,9,123694,24541,880,7,842,729,69,770,20683,31759,71,766,8,NA,18,2207,15012,842,12385,NA,NA,NA,2077,17,NA,12,0,40,10,2890,66915,69140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-01,2018,3,655916,91805,29759,3251,15961,3034,3835,1197,31795,23359,3765893,47239,107144,107824,0,131342,134034,0,0,0,0,9149,9131,0,21,7,2,6,23,0,92,37,156,46,40,5,3558,104736,271044,9426,14230,328028,26537,80264,429531,796,2,124635,25104,903,9,863,689,66,754,18909,29388,67,726,12,NA,13,2126,14076,813,12110,NA,NA,NA,2056,15,NA,10,2,37,6,2852,60440,62579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-01,2018,4,674619,87236,26659,2957,16044,2793,3347,920,30495,18605,3496958,42206,101379,99356,0,119971,122394,0,0,0,0,9061,8462,0,5,10,NA,2,20,0,133,47,165,57,50,6,4003,107738,273587,9137,12810,383537,24170,NA,431445,764,2,125613,24583,823,5,790,765,69,776,17730,31977,72,810,NA,NA,10,2122,16071,900,10697,2,83537,NA,2225,26,5,8,2,32,11,2989,61509,63641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-01,2019,1,727052,94318,28491,3323,14609,2885,3613,970,32176,20831,3832606,45611,108647,105296,0,123385,119218,0,0,0,0,8887,8541,0,NA,6,3,3,23,2,77,31,179,28,25,2,4295,116972,277199,9635,14204,390442,25084,77723,447389,803,1,136487,22167,780,5,721,713,38,850,17613,33633,40,758,5,NA,5,1804,11555,888,12326,NA,NA,NA,2241,21,NA,14,0,38,1,3044,60563,62372,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
